,domain,dt_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
450,geilicdn.com,20190410,0,0,0,0,0,0,0,0,2,24,0,0,0,3,30,4,0,0,6,0,1,0,0,0
451,5idzc.com,20190410,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,1,1,5,0,2,0,1,4
452,yy6080.cn,20190410,0,0,0,0,0,0,0,0,0,1,4,0,16,1,8,0,0,0,8,0,12,24,1,4
453,clientsolutions.cn,20190410,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,4,3,1,0,0
454,gezila.com,20190410,0,0,0,0,0,0,0,0,16,11,0,0,0,0,17,0,12,20,0,0,31,2,54,15
455,bytefence.com,20190410,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,3,0,0,2,2,1,1
456,17c.cn,20190410,0,0,0,0,0,0,0,0,0,3,9,0,0,1,5,0,3,5,1,0,0,1,1,0
457,sdbeta.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,30,1,13,8,1
458,trafficforce.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,1,0,0,0,0,11,2
459,z8q.cc,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460,51xiazai.cn,20190411,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,x4w.co,20190410,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,2,2,0,0,0,0,4,0,0
462,dakao8.com,20190410,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,4,3,0,22,0,8,0,0
463,adbyby.com,20190411,2,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
464,51edu.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,91leku.com,20190410,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,1,0,1,0,0,7,3,2,3
466,gs307.com,20190411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,maccms.net,20190410,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,2,2,2,0,1,0
468,l-krak.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
469,80s.la,20190410,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,6,4,1,2,4,0,4,9
470,newasp.net,20190410,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,2,9,3,1,2,1
471,imgo.tv,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,19,13,15,14,12,0
472,baijia78.com,20190410,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,0,1,2,1,3,0,0
473,daheit.cc,20190410,0,0,0,0,0,0,0,0,4,6,2,0,0,0,2,1,0,3,1,0,3,0,0,0
474,glzip.cn,20190410,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,4,4,3,3
475,51xiazai.cn,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
476,hao76.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477,adbyby.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478,hxgame.net,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479,cnkang.com,20190410,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,0,0,0,0,11,4,3
480,advancemactools.com,20190410,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,1,0,3
481,jianshe99.com,20190410,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,6,1,0,0,23,0,18
482,ahjem.com,20190410,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,3,0,0,0,0,1,2
483,12317wan.com,20190410,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,2,2,0,12,3,0
484,files.fm,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,7,4,2,2,2,3
485,qquu8.com,20190410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,2,0,0
486,anquanxia.com,20190410,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,15,0,0
487,osdn.net,20190411,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,7068.cc,20190411,0,3,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
489,jianke.com,20190411,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,40,0,4
490,pomf.se,20190411,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,f3322.net,20190411,0,65,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,oocities.org,20190410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
493,jianke.com,20190410,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0
494,zjnu.edu.cn,20190410,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,26,0,1,0,0,0,3,1,0
495,ylyk.com,20190410,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1
496,sdbeta.com,20190411,0,0,0,0,61,0,0,1,0,19,0,0,3,0,0,0,0,0,0,3,0,3,0,0
497,hinet.net,20190411,64,23,474,203,208,333,571,148,64,92,49,84,97,75,1,0,2,2,3,0,0,7,0,0
498,3001.net,20190411,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,3,1,0,0,0,0
499,ctdns.net,20190411,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,1,0,0,0,7,0,0
500,9xiu.com,20190411,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85
501,yy845.com,20190411,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,000webhostapp.com,20190411,6,10,11,10,11,12,11,7,8,3,0,4,0,5,2,1,2,3,0,5,5,2,2,5
503,xigua.com,20190411,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,anzhi.com,20190411,3,12,21,19,13,16,15,12,9,26,4,2,0,12,37,0,10,53,0,17,2,0,51,14
505,klm123.com,20190411,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,10,0,0,0
506,mg3721.com,20190411,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
507,dler.org,20190411,9,14,18,27,24,18,19,14,2,3,0,2,5,24,30,24,15,21,19,26,20,24,24,28
508,bangwo8.net,20190411,0,6,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
509,dj134.com,20190411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,concen.cc,20190411,10,6,16,8,12,7,7,23,0,3,2,6,9,8,7,12,19,47,15,30,30,22,13,15
511,sektori.org,20190411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,wicp.net,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,kuroy.me,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,grepler.com,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,filetracker.pl,20190411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,skynetcloud.tk,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,bluefrog.pw,20190411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,best-torrents.net,20190411,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,iamhansen.xyz,20190411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
520,omsk.ru,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,blucd.org,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,nyaatorrents.info,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,baidu.co.th,20190411,3,3,3,4,5,4,4,3,1,0,14,0,2,2,1,1,0,2,4,4,6,3,2,7
524,made-in-china.com,20190411,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525,iwan4399.com,20190411,171,167,186,1,3,3,6,0,0,92,3,53,89,55,0,86,5,4,240,0,127,350,135,36
526,99shiji.com,20190411,43,8,4,6,0,7,7,6,11,6,13,5,0,7,60,43,6,6,1,43,7,9,16,7
527,elecfans.com,20190411,793,71,130,284,373,0,0,2024,482,936,1549,1473,449,518,1139,1218,1114,975,722,1121,1979,1977,1287,1933
528,myjhxl.com,20190411,17,11,7,35,7,1,6,19,18,24,33,45,20,12,24,39,1,0,0,3,0,0,7,2
529,ruubypay.com,20190411,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,4,0,0,0,0,0,15
530,mobileanjian.com,20190411,12,22,14,0,0,14,0,5,0,9,6,3,3,19,2,3,2,2,3,13,9,6,4,63
531,rrurl.cn,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
532,pc6.com,20190411,87,55,44,245,32,0,1,52,0,95,139,81,253,154,1635,256,172,223,127,880,259,320,955,129
533,legu.cc,20190411,6,9,0,0,0,0,0,4,9,2286,4465,4360,4459,5345,5136,5620,5026,8165,5040,5897,4385,6486,3199,216
534,uuserv70.net,20190411,21,5,0,114,35,35,34,6,14,21,23,12,4,0,0,0,0,75,16,4,40,36,69,91
535,jj.cn,20190411,15,60,39,31,0,0,39,78,12,30,145,147,76,31,54,40,70,130,58,91,56,12,21,14
536,yx-s.com,20190411,48,10,3,6,0,75,1,100,206,78,135,59,71,38,142,73,28,143,103,167,46,83,61,70
537,paopaoche.net,20190411,50,26,1,0,0,51,0,0,29,8,42,32,60,21,0,104,34,80,42,65,109,155,31,17
538,uuserv70.com,20190411,24,5,0,119,34,38,36,20,3,22,30,13,2,0,0,0,0,82,9,1,26,36,63,60
539,pingan.com.cn,20190411,17,3,1,2,0,0,3,94,116,204,182,149,130,164,96,176,87,33,37,164,80,14,53,86
540,gotoip2.com,20190411,0,0,0,0,0,0,0,0,0,0,19,1,0,5,13,0,0,0,0,0,0,0,0,0
541,xbbav.cc,20190411,0,0,0,0,0,0,0,0,5,19,0,27,0,0,0,0,0,0,0,0,0,0,0,0
542,xgsdk.com,20190411,94,28,9,1,0,0,0,68,11,8,29,52,51,54,68,49,64,85,63,130,108,157,94,158
543,etahub.com,20190411,23,24,7,3,5,4,4,5,4,6,6,5,11,16,12,0,0,0,0,0,1,0,0,0
544,1360.com,20190411,8,5,5,1,0,4,5,21,97,76,51,38,43,31,35,55,31,45,36,38,30,42,33,15
545,zmeng123.com,20190411,111,18,0,0,0,2,7,48,51,80,53,51,41,14,21,35,54,78,59,17,83,7,18,9
546,imedao.com,20190411,57,12,0,0,0,0,116,31,97,127,73,50,56,93,21,47,34,51,8,51,17,5,43,19
547,x81zw.com,20190411,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
548,pudn.com,20190411,58,66,0,25,49,0,0,54,38,72,147,54,72,20,197,124,40,99,34,56,102,233,91,16
549,46sdzf3zdg1dxg2.us,20190411,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,4,0
550,nrich.ai,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0
551,xiazaicc.com,20190411,43,19,30,12,0,0,0,0,7,5,43,42,30,16,42,29,25,36,44,139,44,99,40,25
552,tv002.com,20190411,2944,1096,0,0,0,0,0,0,214,19,193,168,166,465,332,1223,112,63,526,5932,211,971,438,9744
553,sastind.gov.cn,20190411,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,0,0,0,0,1,0,0,0
554,toutiaoyule.com,20190411,8,0,11,0,0,12,9,51,233,193,186,48,39,10,19,37,63,164,26,41,17,74,28,27
555,twcczhu.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,0,0,0,0,5,5
556,adroi.com.cn,20190411,6,1,1,0,0,0,3,2,4,2,5,3,11,8,0,2,26,14,0,0,2,2,4,1
557,yadro.ru,20190411,9,2,35,4,24,2,0,1,9,10,10,10,5,12,10,18,16,9,6,26,14,23,34,20
558,rutracker.cc,20190411,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
559,myloglist.top,20190411,0,9,0,6,0,6,0,6,0,11,10,12,2,1,0,6,7,11,7,4,3,3,2,3
560,uzzf.com,20190411,9,1,142,0,0,5,0,0,3,1,33,26,83,43,14,106,14,0,43,141,127,0,46,24
561,pornhub.com,20190411,2,32,2,8,5786,0,4,0,6,0,2,4,0,7,4,94,0,3,11,0,67,0,0,6
562,huatu.com,20190411,41,1,0,0,6,3,0,1,4,19,29,28,78,60,1,46,37,3,4,3,12,7,29,16
563,sdg-china.com,20190411,10,22,0,48,0,0,1,631,9,31,14,48,1,5,2,2,0,16,35,12,1,18,4,8
564,xueyanshan.com,20190411,1,5,8,1,0,3,0,0,6,5,3,13,5,2,3,4,4,17,2,7,2,3,2,3
565,wxbgf.top,20190411,3,34,5,36,0,0,0,2,1,3,9,11,5,15,10,18,0,3,3,6,7,0,3,39
566,cn.com,20190411,11,5,9,3,1,0,6,15,16,14,3,1,3,9,3,6,8,5,9,6,9,5,10,6
567,urlload.net,20190411,21,17,8,0,2,0,50,2,9,11,10,5,8,16,14,13,9,13,11,13,18,18,25,16
568,ddooo.com,20190411,231,36,42,36,0,83,0,0,56,67,96,39,72,227,61,137,183,76,124,158,506,391,210,170
569,56.com,20190411,0,1,10,6,0,2,4,6,40,11,17,16,4,13,8,18,8,2,7,9,6,7,4,17
570,vpgcdn.com,20190411,1,32,0,0,2,0,1,49,66,65,87,11,137,180,33,0,51,20,5,23,47,29,0,0
571,xdcdn.net,20190411,4,2,0,1,0,0,0,2,1,328,118,10,0,304,80,92,55,72,117,1,6,8,16,0
572,reyesleon.xyz,20190411,0,0,0,0,0,0,2,0,0,3,16,43,43,44,20,23,19,23,0,22,2,1,15,0
573,files.fm,20190411,5,7,10,11,12,11,12,7,7,6,3,3,2,1,0,0,0,0,0,0,0,0,0,2
574,khoaf.com,20190411,9,0,10,35,0,0,0,20,34,28,36,19,32,8,17,42,16,34,12,9,16,11,21,14
575,uniplayad.com,20190411,3,6,8,0,0,0,5,7,0,0,6,2,11,2,2,4,3,0,3,0,0,3,0,0
576,jsyxw.cn,20190411,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0
577,jianshe99.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,23,1,0,0
578,tfzcode.com,20190411,35,30,12,0,12,0,27,5,23,44,12,15,2,18,7,5,0,3,3,0,0,1,1,0
579,dataoke.com,20190411,18,25,0,0,0,0,18,1,5,13,32,45,16,4,0,28,14,26,7,33,72,12,6,0
580,libplayer.com,20190411,6,12,6,0,9,50,27,7,9,1,0,2,19,0,1,5,2,0,0,1,1,0,0,0
581,12349.net,20190411,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,33,9,5,18,0,0,0,0,0
582,qupeiyin.com,20190411,11,17,8,0,0,30,35,24,11,8,7,7,3,11,2,5,3,7,6,8,2,0,10,14
583,pc0359.cn,20190411,80,13,0,82,0,0,0,1,52,137,28,0,12,58,0,8,91,67,13,42,94,61,15,0
584,jiuyan.info,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
585,freedata.cc,20190411,21,42,6,0,0,0,7,15,26,35,33,19,24,0,11,16,1,11,3,4,4,12,3,3
586,yeshj.com,20190411,138,595,66,0,0,0,0,203,6,32,14,26,3,9,3,4,6,80,103,137,313,200,742,268
587,5ibrz.com,20190411,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0
588,minisrclink.cool,20190411,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,34,615,0
589,corp3g.cn,20190411,15,18,7,6,2,0,2,8,3,6,14,11,9,5,4,2,4,6,3,2,3,17,2,12
590,cncrk.com,20190411,53,0,96,0,0,0,0,0,38,66,39,75,21,44,49,157,98,1,5,78,198,197,87,70
591,51kus.com,20190411,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
592,uu.cc,20190411,25,1,0,2,0,0,0,0,9,6,25,26,23,26,16,17,4,16,35,37,9,32,37,1
593,pengpengla.com,20190411,3,11,0,0,0,0,5,0,4,2,5,7,0,0,6,9,6,3,6,4,2,0,0,0
594,yxad.com,20190411,0,0,18,31,1,0,0,0,6,9,1,2,31,5,21,28,19,12,0,25,24,14,18,15
595,downxia.com,20190411,0,40,0,0,136,0,0,0,23,28,49,10,27,45,77,133,37,342,107,103,52,176,84,111
596,yuanzhe.me,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
597,52pcgame.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,21,0,66,34,0,0,0,0,0
598,yn.gov.cn,20190411,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,2,0,1,0,0,0,0
599,dnpz.net,20190411,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,10,0,5,11,0,0,0
600,vnu.edu.vn,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
601,anti-toolbar.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
602,ad-lionmobi.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1
603,downza.cn,20190411,7,0,0,19,23,0,0,0,24,8,23,31,12,26,40,12,5,17,24,2,10,27,25,17
604,chinacloudsites.cn,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0
605,parkingcrew.net,20190411,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0
606,my.com,20190411,14,1,0,0,0,0,0,0,0,11,1,2,23,0,4,4,12,12,4,19,7,0,0,0
607,50zera.com,20190411,2,0,2,21,3,1,0,1,3,5,5,6,0,3,2,1,4,7,6,1,12,10,4,4
608,ccleaner.com,20190411,0,6,2,2,0,1,1,4,5,17,10,2,7,3,4,6,5,2,5,7,10,15,6,10
609,88rpg.net,20190411,0,0,0,12,28,0,0,0,2,3,4,1,6,7,8,5,2,3,6,11,9,18,16,14
610,wacai.com,20190411,4,0,0,0,0,0,8,7,2,6,29,2,3,7,8,2,2,13,15,1,7,2,3,1
611,yx-s.net,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
612,72zx.com,20190411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
613,hivps.xyz,20190411,0,10,13,0,0,0,13,1,4,3,1,29,7,9,23,7,24,3,7,17,9,4,1,2
614,l-krak.com,20190411,6,0,7,0,0,0,0,14,0,2,9,8,8,6,3,3,4,12,0,4,18,8,2,12
615,trafficforce.com,20190411,0,0,0,0,0,0,0,32,0,12,17,8,3,4,13,6,6,6,0,0,0,3,0,0
616,yezhulu.cc,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,26,0,0,0
617,cedexis.com,20190411,90,13,0,0,0,0,0,0,73,33,59,9,0,0,25,10,41,9,0,13,43,53,3,0
618,xzw.com,20190411,1,23,0,0,0,0,2,6,33,15,10,14,0,3,9,1,1,32,2,14,0,28,0,21
619,dp9888.com,20190411,9,6,1,1,0,0,0,0,2,7,3,0,0,1,1,2,0,8,1,3,4,5,0,3
620,sanguoq.com,20190411,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0
621,h4ck.me,20190411,3,19,18,21,19,19,22,18,3,2,0,0,0,0,0,1,0,6,4,1,3,1,2,1
622,sharewithu.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,25,0,0,0
623,wasu.cn,20190411,0,0,0,1,0,7,1,211,158,6,20,18,5,23,97,3,2,1,1,4,2,12,2,6
624,gldjc.com,20190411,0,0,0,0,0,0,0,0,6,1,2,0,0,0,1,2,5,0,0,0,0,0,0,0
625,123juzi.net,20190411,0,0,6,0,0,0,0,0,16,6,15,3,0,6,5,4,8,5,5,3,0,7,7,0
626,lwtxt.cc,20190411,0,0,0,0,0,0,15,0,31,12,1,3,2,4,2,7,13,5,2,0,14,7,5,4
627,leechers-paradise.org,20190411,0,0,0,0,0,0,0,0,0,3,0,0,6,34,21,16,11,3,0,0,0,0,0,0
628,mting.info,20190411,8,32,5,2,1,0,0,0,25,6,0,0,6,7,7,6,4,0,0,0,1,42,0,3
629,ctags.cn,20190411,0,13,0,0,0,0,0,1,2,4,1,4,13,9,19,7,4,5,19,0,0,0,7,5
630,mimo51.com,20190411,0,0,0,0,0,0,0,0,3,2,36,31,2,3,24,67,51,48,0,23,5,3,4,4
631,openedv.com,20190411,0,0,0,0,0,0,0,0,1,70,25,43,24,0,0,41,0,106,15,54,54,17,3,51
632,kkkkkdajlhlkjhsdewgtuv.com,20190411,0,0,0,0,0,0,0,0,8,12,0,0,0,0,1,21,10,12,10,27,1,4,19,0
633,viidii.info,20190411,9,2,10,2,3,0,0,0,8,1,0,0,2,12,1,0,9,10,2,1,0,2,2,0
634,makesource.cool,20190411,0,0,0,0,0,0,0,0,0,5,21,17,9,0,0,0,11,16,2,5,0,0,0,0
635,xinshiye.cc,20190411,4,8,5,0,2,2,0,1,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0,3
636,zampdsp.com,20190411,0,0,0,0,0,0,0,0,1,5,7,7,5,19,4,2,10,4,10,2,1,9,2,12
637,www.com,20190411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
638,aralego.com,20190411,152,37,1,1,0,0,0,2,0,0,1,1,3,19,1,0,0,2,0,0,0,5,7,25
639,gsxzq.com,20190411,7,0,2,0,0,0,0,2,1,4,1,5,4,5,9,4,3,11,6,8,9,13,18,4
640,iphy.ac.cn,20190411,1,0,0,0,0,0,0,0,1,7,1,46,0,12,4,88,0,11,2,8,1,1,0,0
641,ztcadx.com,20190411,0,0,0,0,0,0,0,0,0,5,6,0,6,4,6,5,9,7,6,8,2,7,6,0
642,cdn321.com,20190411,0,0,0,0,0,0,0,0,0,288,209,0,2,19,0,52,64,184,13,111,0,41,1,256
643,97pd.com,20190411,1,1,1,0,0,0,0,0,0,0,0,9,11,6,0,0,1,0,2,16,1,0,2,3
644,upantool.com,20190411,0,0,0,0,0,0,0,0,15,12,20,0,0,12,23,8,3,43,20,7,63,28,10,13
645,388g.com,20190411,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0
646,zhuchao.cc,20190411,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
647,dakao8.com,20190411,1,0,0,0,0,0,0,30,23,3,4,16,11,4,8,1,0,6,1,0,10,21,9,3
648,jxcad.com.cn,20190411,1,0,0,0,10,0,0,0,0,10,15,6,3,0,9,0,7,4,0,11,15,9,6,8
649,ohsoft.net,20190411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,fireemblem.net,20190411,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,0,23,16,0,0,0,0
651,02wq.com,20190411,6,0,1,0,0,0,0,3,1,5,4,1,3,0,2,9,4,13,3,8,6,18,14,7
652,xiazaiba.com,20190411,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,6
653,99lb.net,20190411,0,0,0,0,0,0,0,0,5,6,2,6,3,30,0,0,5,1,15,16,12,0,1,1
654,77kpw.cc,20190411,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
655,bytefence.com,20190411,4,2,0,1,1,0,0,0,4,8,3,3,3,0,4,2,0,4,0,0,0,0,1,1
656,80s.la,20190411,0,0,0,0,0,0,0,0,0,8,7,5,2,2,6,0,0,4,0,23,11,2,3,7
657,domobcdn.com,20190411,6,3,6,10,3,1,1,0,1,1,0,1,3,3,2,4,0,2,0,2,1,2,2,4
658,pcfreetime.com,20190411,7,0,1,0,0,0,0,0,0,0,3,4,1,0,2,3,4,3,8,6,31,3,7,7
659,xsfaya.com,20190411,0,1,0,0,4,0,0,7,6,5,6,3,7,3,2,3,1,0,0,4,2,2,1,7
660,pft12301.cc,20190411,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,10,0,0,0,0
661,woaoo.net,20190411,53,15,0,0,0,0,0,10,0,4,24,0,5,0,10,0,0,0,7,27,17,14,13,18
662,jiamarket.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,1
663,legu.cc,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
664,msftconnecttest.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0
665,go2yd.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0
666,7654.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
667,3dxy.com,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
668,tyread.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
669,ys168.com,20190411,4,0,23,0,0,0,2,0,4,7,0,1,7,0,5,1,0,0,0,2,16,0,14,5
670,biquge.cm,20190411,3,8,0,0,0,0,0,1,4,0,0,3,4,1,0,0,0,3,2,4,1,0,0,0
671,sowcar.com,20190411,1,0,0,0,0,0,0,1,4,5,15,0,0,12,10,6,5,13,0,0,0,1,2,3
672,51wady.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
673,ahjem.com,20190411,1,4,5,2,2,0,2,0,3,2,0,3,2,2,0,2,1,1,0,2,0,2,2,0
674,dothome.co.kr,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
675,appchina.com,20190411,5,3,1,0,0,7,0,0,5,0,1,0,0,5,3,1,0,5,0,7,9,6,6,1
